S1_mean,S1_std,S1_min,S1_max,S1_range,S2_mean,S2_std,S2_min,S2_max,S2_range,S3_mean,S3_std,S3_min,S3_max,S3_range,S4_mean,S4_std,S4_min,S4_max,S4_range,S5_mean,S5_std,S5_min,S5_max,S5_range,S6_mean,S6_std,S6_min,S6_max,S6_range,S7_mean,S7_std,S7_min,S7_max,S7_range,S8_mean,S8_std,S8_min,S8_max,S8_range,group
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
0.388875,0.03777541717648057,0.342,0.464,0.122,0.656875,0.03553846005185288,0.602,0.726,0.124,1.03425,0.0823108220622989,0.919,1.175,0.256,0.86775,0.058011698327640304,0.813,0.985,0.17200000000000004,0.7405,0.04812780604064261,0.696,0.844,0.14800000000000002,0.09599999999999999,0.0065683222471843725,0.09,0.11,0.020000000000000004,0.34512499999999996,0.026335405283165313,0.294,0.373,0.07900000000000001,0.46637500000000004,0.04057422651318024,0.421,0.547,0.12600000000000006,SMOKERS
